id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,0.26590128039715893,1.7500000000003482,0.6990480239842783,0.49920732614484237,0.4992073261442189,0.5007914191789994,0.5007914191796223
1,0.34972086714329625,1.7500000000002462,0.6993112747523205,0.4992223057561548,0.4992223057555641,0.5007764865042162,0.5007764865048067
2,0.4335404905059375,1.750000000000153,0.6995623848521617,0.4992787240548781,0.4992787240543567,0.5007202369648467,0.5007202369653678
3,0.5173602003455039,1.7500000000000753,0.6997820775835818,0.49941350539021684,0.49941350538981466,0.5005858074634711,0.5005858074638733
4,0.6011800415378274,1.7500000000000207,0.6999408495536886,0.4996390548931552,0.4996390548929058,0.5003606847319987,0.5003606847322479
5,0.685,1.75,0.7,0.5,0.4999999999999999,0.5,0.5000000000000001
6,0.7688174348314172,1.75,0.6996060713437809,0.502343881433774,0.5023438814337753,0.49764507913376427,0.497645079133763
7,0.852622228348418,1.7500000000000007,0.6984710884430926,0.5043846794765341,0.5043846794765411,0.4955765280048621,0.4955765280048552
8,0.9364232408631893,1.7500000000000009,0.6967395639312333,0.505889825730746,0.505889825730741,0.49403996217119456,0.49403996217119983
9,1.0202076074267996,1.7499999999999993,0.6945525517977703,0.5070555321631754,0.507055532163164,0.49284347140113227,0.4928434714011446
10,1.1039894482178445,1.7499999999999967,0.6920502500510509,0.5077607585469521,0.5077607585469334,0.492116868314655,0.49211686831467494
11,1.1877595366440723,1.7499999999999933,0.6893656524746344,0.5081129484259832,0.5081129484259639,0.4917532222994109,0.4917532222994317
12,1.2715340545700515,1.7499999999999913,0.6866265242324063,0.5080947832016148,0.5080947832016102,0.49177199115372916,0.4917719911537349
13,1.3553043978946917,1.7499999999999913,0.6839500344422462,0.5077336795735699,0.507733679573575,0.4921448065627463,0.49214480656274223
14,1.439086149204347,1.7499999999999927,0.6814441832952729,0.5071036573543514,0.5071036573543629,0.4927939535930206,0.4927939535930099
15,1.5228691617904608,1.749999999999995,0.6792034951024669,0.506165007675365,0.506165007675381,0.4937580227246917,0.4937580227246764
16,1.6066668497620153,1.7499999999999984,0.6773099788628234,0.5050663159067921,0.5050663159068189,0.4948818207777893,0.4948818207777627
17,1.6904666047506227,1.750000000000003,0.6758299657132765,0.5037171755650416,0.5037171755650702,0.49625498188005807,0.49625498188002953
18,1.7742794097413024,1.7500000000000073,0.6748146868413739,0.5023198619589945,0.5023198619590179,0.4976693242319609,0.49766932423193744
19,1.8580905473785003,1.7500000000000098,0.674298335708903,0.5007524299845292,0.5007524299845358,0.499246436005896,0.49924643600588936
20,1.9419063576054423,1.750000000000009,0.6742983602189041,0.4991998817787956,0.49919988177878105,0.5007988398868716,0.5007988398868862
21,2.0257236852747558,1.7500000000000078,0.6748146623313775,0.49771446173239076,0.4977144617323899,0.5022751383280247,0.502275138328026
22,2.1095303002333203,1.7500000000000087,0.6758300392432833,0.496212817249449,0.49621281724945854,0.5037587120808581,0.503758712080849
23,2.1933362452540432,1.7500000000000095,0.6773099053328325,0.49491948686020887,0.4949194868602107,0.5050294065953264,0.5050294065953249
24,2.2771277431934824,1.7500000000000098,0.6792036176524775,0.49372632389176513,0.4937263238917667,0.5061959275777748,0.5061959275777735
25,2.360916945811711,1.7500000000000089,0.6814440607452842,0.4928183002430554,0.492818300243044,0.5070799965937777,0.5070799965937891
26,2.444692507089251,1.7500000000000069,0.6839502060122595,0.4921290869204965,0.4921290869204854,0.5077489161059808,0.5077489161059918
27,2.528469040446006,1.750000000000005,0.6866263526624207,0.49177794421176724,0.49177794421175813,0.5080890213209174,0.5080890213209266
28,2.61223736833987,1.750000000000003,0.6893658730646491,0.49175801695095916,0.4917580169509466,0.5081083081041482,0.5081083081041607
29,2.6960136467982125,1.750000000000001,0.6920500294610646,0.49210052384838926,0.49210052384837816,0.5077765989371119,0.507776598937123
30,2.779789297557142,1.7499999999999998,0.6945528214077835,0.49287197146277484,0.4928719714627711,0.5070278293608721,0.507027829360876
31,2.863579854152868,1.7499999999999996,0.6967392943212425,0.4939989105506951,0.49399891055069656,0.5059299125123223,0.5059299125123212
32,2.947374676635524,1.75,0.6984714070730977,0.49563030809907344,0.4956303080990777,0.504331832917195,0.504331832917191
33,3.0311856601846405,1.7500000000000002,0.6996057527137817,0.49757861733197734,0.497578617331977,0.5024097128579399,0.5024097128579403
34,3.115,1.75,0.7,0.5,0.4999999999999999,0.5,0.5000000000000001
35,3.198819958462173,1.7500000000000184,0.6999409475936885,0.5003519642610221,0.5003519642612408,0.4996477878067076,0.4996477878064889
36,3.2826397996544965,1.7500000000000697,0.6997819795435819,0.5005910373064424,0.5005910373068331,0.499408263216038,0.49940826321564735
37,3.366459509494063,1.750000000000145,0.6995624338721627,0.5007176227300387,0.5007176227305447,0.4992813458237528,0.4992813458232469
38,3.450279132856704,1.7500000000002367,0.6993112257323204,0.5007773578140527,0.5007773578146394,0.49922143173222766,0.4992214317316412
39,3.5340987196028415,1.750000000000338,0.6990480239842763,0.5007914191790079,0.5007914191796266,0.49920732614483343,0.4992073261442149
