id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,0.02,0.07,0.3,0.5792279653395692,0.40557978767263886,0.4055797876726389,0.5792279653395693
1,0.03091598450357344,0.06619258719476549,0.29670663287025917,0.7105805192138976,0.508747071963426,0.28625226631395667,0.3928248751192724
2,0.03962705706485107,0.06343772178041408,0.2884690159946432,0.7665020575183831,0.5547391903363128,0.19756322973123805,0.2563353209826139
3,0.045828957837849446,0.0617164665099263,0.27784771021065924,0.7896999980210403,0.5750370595050454,0.13699236306347573,0.1641322204311039
4,0.050088501820643755,0.060747778818128886,0.266171764974528,0.7991926629434356,0.584014526616438,0.09683794059315093,0.10411788251801637
5,0.05299723424971382,0.06027039375549764,0.2540379717827625,0.8031413742356089,0.5880567076620735,0.06976631230246547,0.06546681015824082
6,0.05499737249178019,0.06008367568813299,0.24170635993322814,0.8048394383996909,0.5898437605994599,0.05092473702166616,0.041526950738426285
7,0.05639078247537022,0.06003127850101979,0.2292861798639426,0.8056659855745405,0.5905765159077799,0.03665893870567986,0.027889438133557074
8,0.0573779438078443,0.059977403480935255,0.21682645394599684,0.8061572774758909,0.5907708648678627,0.024541759064796068,0.022314373348640285
9,0.05809137812554391,0.059787067310133606,0.2043486556037136,0.8064898937804375,0.5906386380791997,0.012516046052024951,0.023736028083705576
10,0.05861905342665234,0.05930940033989258,0.19187051841731143,0.8066166336762925,0.5902038885029147,-0.001019385681953451,0.03206145856938201
11,0.05901975514728192,0.058364770656378975,0.17941558885866987,0.8062830723431378,0.5893153457883623,-0.01774277168256747,0.04796065600336857
12,0.059332923710306566,0.05673478646214793,0.16703295490628572,0.8049484357472106,0.5876085056958517,-0.0390902971099421,0.07243071512737713
13,0.059584843021967905,0.05415920179852297,0.15481602018776278,0.8016217621491413,0.5843738910042762,-0.06672799278406358,0.10703775474307174
14,0.05979244997632421,0.050343917304839954,0.1429367553092196,0.7947343905928711,0.5784877917279763,-0.10181005256928448,0.15291774398841684
15,0.059965624262138424,0.04499052944642056,0.13168061489108748,0.7818789859264172,0.5682048003929648,-0.14548340867526885,0.21128921879095722
16,0.06010861148384303,0.03785614162152382,0.12148156758932147,0.7600747344962584,0.5513789066184424,-0.19748548653756343,0.28154428057361647
17,0.06022117694606732,0.02884771135806158,0.11292282711195101,0.7258034817476592,0.5254691414657041,-0.2568326037230982,0.36211669516205036
18,0.060300049387912176,0.01812955327436733,0.10667749141315638,0.6766391052060508,0.48875128877892904,-0.3200919691520101,0.4481326034861551
19,0.060340959613545346,0.006191532113611603,0.10336519668193932,0.6116549878062851,0.4405822461926599,-0.38315120172007894,0.533817025629553
20,0.06034095975584993,-0.006191483851139313,0.1033652179984022,0.533678095383699,0.3830488703043178,-0.440671629320311,0.6117759136958533
21,0.0603000498046774,-0.01812955137682266,0.10667745770467046,0.44827917142429763,0.3201997614810264,-0.48867963849073476,0.6765427615008557
22,0.06022117760992909,-0.028847667616412814,0.1129228864369829,0.36197460464095793,0.2567280827216553,-0.5255215919549836,0.7258733591517084
23,0.060108612357548594,-0.03785614609373359,0.12148147612100937,0.2816732701545931,0.19758065954599696,-0.5513432893889094,0.760028044942819
24,0.05996562530615698,-0.04499049273629246,0.13168071698479816,0.21117941709489202,0.1454018043187707,-0.5682271813562856,0.7819075645267788
25,0.05979245115385148,-0.05034392851573384,0.14293661075073127,0.15300688956728858,0.10187732335059638,-0.5784745239670205,0.7947182694848475
26,0.05958484430072143,-0.054159170969387695,0.1548161688685541,0.10696907566314826,0.06667456325049491,-0.5843812904723986,0.8016299812338242
27,0.05933292506196876,-0.05673480248152672,0.1670327599864674,0.07248120022870339,0.03913205037561652,-0.5876045178431488,0.804944773793288
28,0.059019756545719754,-0.05836474357948803,0.17941578587822735,0.0479262226789448,0.01771043193227812,-0.5893174140865407,0.8062843191051485
29,0.05861905484572833,-0.059309419189624936,0.19187027416168995,0.03208217958988183,0.001045070608117229,-0.5902028268404234,0.8066165537414665
30,0.05809137953695928,-0.059787042317457,0.20434890151192334,0.023727661556587815,-0.012537650390951794,-0.5906390887366124,0.80648947436164
31,0.05737794517922143,-0.05997742384374358,0.21682616062119298,0.022310964595541365,-0.024521388222240887,-0.5907709013524952,0.806157964975619
32,0.056390783768735374,-0.06003125460557447,0.22928647477045566,0.027905604302154403,-0.03668113339561228,-0.5905757843134148,0.8056649518776027
33,0.05499737366279024,-0.06008369686182779,0.24170601756413318,0.041495274072677925,-0.050896885573678954,-0.5898457447450941,0.8048413798225327
34,0.052997235248498725,-0.060270370488090176,0.254038315660833,0.06551957169744048,-0.06980492069047314,-0.5880521194929205,0.803137076427097
35,0.05008850259630432,-0.06074780051562536,0.2661713734882859,0.10403469724945055,-0.09678134373069991,-0.5840247141970291,0.7992029069522795
36,0.04582895835087091,-0.061716443714523256,0.27784810292790174,0.16426043406175883,-0.13707716546138535,-0.575014352010889,0.7896751582090017
37,0.03962705731408605,-0.06343774391643005,0.2884685751828112,0.2561427510570377,-0.1974374341942081,-0.5547901218911055,0.7665619813894977
38,0.0309159845655847,-0.06619256477191142,0.29670707417692976,0.39309675509381964,-0.28642790998289996,-0.5086341774617736,0.7104401924408011
39,0.02,-0.07,0.3,0.5792279653395692,-0.40557978767263886,-0.4055797876726389,0.5792279653395693
