id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,0.2,0.1,0.1,0.7071067811865475,0.0,0.0,0.7071067811865476
1,0.20000196383443297,0.08750296554602513,0.0999992314644305,0.7079665413428621,-0.006779324040188187,-0.006779296859146802,0.7061808962572405
2,0.19975975562247594,0.07500270534024188,0.0999673808566293,-0.7079809773722048,0.006916918881456492,0.006921996980660186,-0.7061637047243966
3,0.19924609339724975,0.06251844458829724,0.0999076547764783,0.7090097892981975,-0.02365532368470938,-0.023686064012670205,0.7044036589288027
4,0.19840618866511886,0.05004254380527225,0.09982606984586223,0.7090148183677679,-0.02383322119088812,-0.023869131315070395,0.7043864205625
5,0.1972194475339456,0.03760293839458539,0.09972527282926937,-0.708922043727615,0.04473308863279699,0.04485259954121082,-0.7024362825287627
6,0.19563431697182812,0.025197841208091466,0.09961080920993884,0.708915059049231,-0.044947560736320315,-0.04507254258488341,0.7024155620015932
7,0.1936341421847747,0.012861349643576358,0.09948523296687689,-0.7073952866197711,0.06965825699176925,0.0699554302150347,-0.6998899009733102
8,0.19117207578976708,0.0005979954574875525,0.09935358664117434,0.7073735434294638,-0.06990477403953879,-0.07020787785181365,0.69986201962249
9,0.18823698179502854,-0.011551818112331485,0.0992182904125476,0.7041121887214116,-0.09798121911040478,-0.09856696400282612,0.6963549813154551
10,0.18478836923861577,-0.023577450841530463,0.09908383239071056,-0.7040731001430286,0.09825454164776774,0.09884674573111357,-0.6963163329686736
11,0.1808222931184464,-0.03543278275253843,0.09895243654853823,-0.6987815032754449,0.1291547369103692,0.13015131353091117,-0.6914362589566019
12,0.17630625295249927,-0.04710204733206685,0.098827963661245,0.6987229372863533,-0.1294490567303633,-0.13045259425042235,0.691383626704368
13,0.17124502339564812,-0.05853478489877443,0.09871235939086484,0.6911758468475899,-0.1625399191209112,-0.16406879035356164,0.6847905924139173
14,0.16561544576906584,-0.06971186140945121,0.09860876800061939,-0.6910963963184762,0.16284904353933846,0.1643852532511499,-0.6847214386358103
15,0.15943211551791436,-0.0805805883257311,0.09851876345995218,-0.681167917300905,0.19742243170499144,0.19959112894611977,-0.676164205756005
16,0.15268199734207724,-0.09112088024281308,0.09844467940061413,-0.6810671195000554,0.19773999545045728,0.19991618997551114,-0.676076911246661
17,0.1453899082650791,-0.10128047790537875,0.09838762711079496,0.6687604643505518,-0.23303913584147457,-0.23592779467122188,0.6654248854600094
18,0.13755290785766963,-0.11104116657212168,0.09834904576639478,-0.6686389541838006,0.23335882035061073,0.23625482698370778,-0.6653189209991424
19,0.1292055452248972,-0.12035401250258577,0.09832951124848188,-0.6541054445970836,0.26861325352047893,0.27226157150516844,-0.6525845723453249
20,0.12035810564933243,-0.12920145207822697,0.09832953472316132,-0.6460249188085213,0.2861476488611393,0.29017475306370705,-0.6454222958761978
21,0.1110370736961713,-0.13755700073378999,0.09834901815835884,-0.6458761083419426,0.2864592762139962,0.29049274537879893,-0.6452899353207897
22,0.10128457104535334,-0.14538581512519688,0.09838769550371684,-0.6286181901269284,0.3202694599827122,0.3250144406126144,-0.6297874700541415
23,0.09111678735564119,-0.15268609022900395,0.09844459873360609,0.62845539081065,-0.32056892336076026,-0.325318997613708,0.6296403234609174
24,0.0805846814503781,-0.1594280223923711,0.09851887692706364,0.6099910953503375,-0.352605226503737,-0.357958727018233,0.612736458509717
25,0.06970776850336634,-0.16561953867328086,0.09860863449015825,-0.6098189104715733,0.35288784261524425,0.35824459200153547,-0.6125780597338396
26,0.05853887800160146,-0.17124093028969423,0.09871251820456482,-0.5907586460352755,0.3826262771213963,0.388405484825908,-0.5947625858676215
27,0.04709795440206224,-0.1763103458779242,0.09882777763330525,0.5905825375056425,-0.3828881270017169,-0.38866810369641586,0.5945973879555355
28,0.035436875830244935,-0.18081820003464108,0.09895264108456489,-0.5715989573360948,0.4099309858678255,0.4158750718261651,-0.5764365909892466
29,0.02357335788615137,-0.18479246218647066,0.09908359426658976,0.5714249940772355,-0.4101689766228575,-0.4161106630348849,0.5762697310016012
30,0.011555911165356066,-0.18823288873332258,0.09921854113328095,-0.553211406025169,0.43424721330439614,0.44001475504698534,-0.5583668268459036
31,-0.0006020884359602389,-0.19117616875883847,0.09935329691970374,0.5530459605561714,-0.43445908895058893,-0.44022033105807773,0.558203838811453
32,-0.012857256611262885,-0.193630049142918,0.0994855304029249,-0.5362769508024915,0.45542214406886655,0.46059015985774715,-0.5411602418617923
33,-0.025201934204249352,-0.1956384099589668,0.09961046844888562,-0.5361263680191792,0.45560643888769453,0.4607634940488183,-0.5410067401711014
34,-0.03759884537648453,-0.19721535450802508,0.09972561756108379,-0.521424364585587,0.4734022854024311,0.4774665108030368,-0.5253880844231674
35,-0.05004663681196194,-0.19841028166577038,0.09982567864409897,-0.5212946314830009,0.47355822039949375,0.47760605067201634,-0.5252494449692892
36,-0.06251435157711406,-0.19924200038217169,0.09990804741734965,0.5092043387097541,-0.48820739371812316,-0.4905835508670736,0.5115586591748525
37,-0.07500679835060753,-0.19976384863108348,0.0999669398381536,0.5091007821792701,-0.48833472658315313,-0.49068828825574506,0.5114397248611605
38,-0.08749887253597911,-0.19999787082422443,0.09999967264565769,0.5000716564805656,-0.4999022567762794,-0.49992827482618507,0.5000977825226585
39,-0.1,-0.2,0.1,0.5,-0.4999999999999999,-0.5,0.5000000000000001
