id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,0.1,0.244,0.15,0.7071067811865475,0.0,0.0,0.7071067811865476
1,0.10000000000000084,0.231487118454864,0.14983419528227815,0.7164067512797874,4.6379792937228734e-14,4.635667829341367e-14,0.6976828554011778
2,0.10000000000000216,0.21899176787063013,0.149493434663513,0.7169534268132575,2.7983772953935133e-14,2.7387544750875938e-14,0.6971210682375962
3,0.10000000000000336,0.20646632851688385,0.14914995110833462,0.7165113128102343,4.00623134169611e-14,3.98305491244729e-14,0.697575471626515
4,0.10000000000000464,0.19397055446959283,0.14882509137683717,0.7159611142610641,3.2175801019329206e-14,3.178861512876182e-14,0.6981401599006144
5,0.10000000000000574,0.18144413697409792,0.14851952194627613,0.7153924766115008,2.9836543363825906e-14,2.942833623972281e-14,0.6987228380464339
6,0.10000000000000692,0.16894738029434578,0.14823496915536039,0.7148271313262972,3.718382285636549e-14,3.699433008794858e-14,0.6993012028588375
7,0.10000000000000815,0.15642003854907044,0.147970091441154,0.7142558421199342,3.2474618534698436e-14,3.2228532595489133e-14,0.6998846990737428
8,0.10000000000000922,0.14392242280053272,0.1477261686836673,0.7136892969604095,2.786479918115869e-14,2.7571991352668763e-14,0.7004624097010177
9,0.10000000000001029,0.13139428791132632,0.14750202670420764,0.7131169664040344,3.2476599590729216e-14,3.2303855239672735e-14,0.701045071465956
10,0.10000000000001139,0.11889594503943839,0.14729874576128935,0.7125494141879865,2.923836987918039e-14,2.9057881384463777e-14,0.7016219297744031
11,0.10000000000001243,0.10636714907288705,0.14711534706894058,0.7119760761364066,2.9348617777914115e-14,2.920466058340599e-14,0.7022037218709437
12,0.10000000000001348,0.09386821118624213,0.14695271444216634,0.7114075323968125,3.023677433980958e-14,3.0147931834517584e-14,0.7027797114666005
13,0.10000000000001454,0.08133888628176898,0.1468100648481193,0.7108332004643544,2.9197601082334247e-14,2.9131971884882257e-14,0.7033606195385147
14,0.10000000000001556,0.0688394855466339,0.14668808569899192,0.7102636785359898,2.928975297523941e-14,2.9267576320046554e-14,0.703935726435677
