id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,0.8999992218187537,3.800003388400732,0.28089962086334,1.299573637936525e-05,-8.141730404596736e-06,0.707107238868915,0.7071063233375885
1,0.8999996767364906,3.8000014074646513,0.36471967552706674,7.553111772428988e-06,-4.731769381486475e-06,0.7071072181640516,0.7071063441526015
2,0.8999999028873552,3.800000422778293,0.4485396868597774,2.6615257210458053e-06,-1.6672535915977126e-06,0.7071071346834464,0.7071064276824975
3,0.8999999778401763,3.8000000964677847,0.5323598509291835,-7.235360123981823e-07,4.532047482477774e-07,-0.7071070250935019,-0.7071065372789939
4,0.8999999969313521,3.8000000133612475,0.6161798736095122,1.3860508329517843e-07,-8.68299651362812e-08,0.7071069057106546,0.7071066566623996
5,0.9,3.8,0.7,0.0,0.0,0.7071067811865475,0.7071067811865476
6,0.9287253594410725,3.79999942950959,0.7113926191396882,0.6576866517526833,0.6569091646338465,0.2608390217533429,0.2605410183774634
7,0.9863570234930105,3.799998817505849,0.650528152730513,0.6569559365629568,0.6560881230359027,0.262810989529476,0.262464580483638
8,1.0453644382993603,3.7999987626019673,0.5910210328349307,0.6515855879433563,0.6506397426767185,0.27597551263224523,0.27557514993455734
9,1.10685760782978,3.799998733364328,0.5340918749570697,0.6452073590299705,0.6441955212507131,0.29067526852031794,0.290219714224816
10,1.1709700512162369,3.799998662346504,0.4801369685615513,0.6378778404688775,0.6368127268678928,0.30650796053275414,0.30599719225491484
11,1.237767912713083,3.7999981440704653,0.4295509773612582,0.6294745802022087,0.6283666706736084,0.32348062578895054,0.3229200594651987
12,1.3072757653948193,3.799997038742117,0.38276888252280655,0.6198585699820068,0.618722535699923,0.3415967450074631,0.34098305065974344
13,1.37947002900758,3.7999955402941596,0.34025957964916204,0.6088942174094447,0.6077424519726917,0.36081637704289443,0.3601506436662305
14,1.4542601844836534,3.799993688910204,0.30251929057981436,0.5964591419296451,0.5953041371968443,0.38104863470436967,0.3803306643367166
15,1.531479709197645,3.7999916285046353,0.2700528605359013,0.5824586832504277,0.5813116102330792,0.402142710775118,0.4013725629447563
16,1.6108705682877211,3.799989580101126,0.24335350557648547,0.5668460034875495,0.5657173006930638,0.4238790236667723,0.42305569056809844
17,1.6920828386864186,3.7999878435471373,0.22287232393876122,0.5496379233654176,0.5485370620949674,0.4459745579181348,0.4450976728724804
18,1.774673800648514,3.7999865754930764,0.20898785148539137,0.5309341660665597,0.5298682060614878,0.46809011709372955,0.46716189676338754
19,1.8581270539891435,3.799985876069951,0.2019735992642619,0.5109187983650527,0.5098943396993304,0.4898606329748154,0.4888827099430983
20,1.9418732368192133,3.799985878414602,0.2019736237732684,0.48986055414981483,0.48888221088723804,0.5109193232176944,0.5098943680104887
21,2.025325908557714,3.7999865777945745,0.20898782697280488,0.4680912893746546,0.4671613177198279,0.5309348652011777,0.5298669804315557
22,2.1079174521212196,3.7999878969635614,0.2228723974653054,0.44597552135769036,0.44509610125950905,0.5496404452563999,0.5485350270781874
23,2.189129140917872,3.799989655165395,0.24335343204135143,0.4238820596189685,0.4230532589495051,0.5668489799136582,0.5657138619445607
24,2.2685205816114475,3.799991682619418,0.27005298307843495,0.40214556805250223,0.4013690922051491,0.5824636314547679,0.5813070719943715
25,2.34573952472415,3.7999937350919497,0.30251916802048434,0.38105281123719054,0.38032708020372086,0.5964647254241257,0.5952981592753913
26,2.4205302618039375,3.7999955650197115,0.34025975120804247,0.3608201532001613,0.3601462722122458,0.6089012133001833,0.6077357913582184
27,2.4927239438160584,3.7999970133262715,0.38276871094041365,0.34160155995727504,0.3409787999456388,0.6198658037276766,0.6187149728198196
28,2.562232378102726,3.7999979738691376,0.4295511979379,0.32348522800292173,0.3229148938922697,0.6294824198862444,0.6283591024411119
29,2.6290296579991197,3.799998429736553,0.48013674795725575,0.30651192277444966,0.3059937595591102,0.6378860835351291,0.6368042122506774
30,2.6931426829887846,3.799998626606035,0.5340921445513821,0.290677997513011,0.29021646468488915,0.645215967048297,0.6441871321701181
31,2.754635270918206,3.799998749238552,0.5910207632076661,0.2759791085226292,0.27557204345534,0.651593447466265,0.6506316621130044
32,2.813643267327165,3.7999988043321986,0.6505284713428776,0.26281378352575013,0.26246134041745733,0.6569635052482219,0.6560807212128102
33,2.871274349767202,3.799999421667691,0.7113923005009805,0.26084150859540717,0.2605382295883311,0.6576935371367743,0.6569023896479362
34,2.9,3.8,0.7,0.7071067811865476,0.7071067811865475,4.329780281177466e-17,4.329780281177467e-17
35,2.8999999999734922,3.800000000095854,0.61617997164951,0.7071067806859808,0.7071067816871144,5.850060370316801e-10,-1.0322415952395824e-09
36,2.899999999819201,3.8000000007085633,0.5323597528891182,-0.7071067802216457,-0.7071067821514493,-3.282156713078622e-09,5.438074479321781e-09
37,2.8999999990400367,3.8000000038576127,0.4485397358788243,0.7071067797855418,0.7071067825875526,1.6710238884097215e-08,-2.770041114941258e-08
38,2.8999999959487486,3.8000000163348457,0.36471962649862977,0.7071067794324131,0.7071067829406718,6.24697664027021e-08,-1.0363591322205859e-07
39,2.8999999875025737,3.8000000504168256,0.2808996208285405,0.7071067789441202,0.7071067834289121,1.537942572076633e-07,-2.551322239033126e-07
