id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,0.6254477389957376,1.4999953173476575,0.624027408164418,0.0004838414372825134,0.0004838504491259789,0.7071079163520247,0.7071053149414905
1,0.6255947410712254,1.499995318489243,0.7078473277290235,0.0007562656433667687,0.00075627133075896,0.707107677145586,0.7071050763767185
2,0.625957827745338,1.4999953200447667,0.7916663511612756,0.0023067442193732885,0.002306753512427252,0.707104318756992,0.7071017184355797
3,0.6274586103010634,1.4999953256288803,0.8754676478747543,0.010355045105771267,0.01035508348183078,0.7070322556867984,0.7070296561710685
4,0.6356929478319796,1.4999953559192174,0.9586797898753306,0.05932004143147369,0.05932025954973563,0.7046154586901838,0.7046128687913258
5,0.6846100000081994,1.4999955356232495,1.0,0.4999990816978809,0.5000009183004326,0.5000009183004327,0.49999908169788093
6,0.7684136011716708,1.4999958434509404,0.9987401221107314,0.507458331398437,0.5074601953949236,0.4924286615243796,0.4924268527338536
7,0.8522228548616305,1.4999961512993367,0.9963106190889168,0.5069243346950517,0.5069261967268851,0.4929783643058401,0.492976553491475
8,0.9360152843294096,1.4999964590860464,0.9940659829930647,0.506374415261227,0.5063762752698023,0.493543214365252,0.4935414014717985
9,1.0198344714501186,1.4999967669711074,0.9920077380160681,0.5058233377176423,0.5058251956985409,0.4941079922434112,0.4941061772715475
10,1.1036360818750046,1.4999970747916258,0.9901369985823673,0.5052720076367074,0.505273863588952,0.4946717693341121,0.49466995228791
11,1.1874636167635706,1.4999973827073665,0.9884528122410037,0.5047195612276216,0.5047214151473026,0.49523542855280994,0.4952336094329785
12,1.2712727412463773,1.4999976905554842,0.9869560865027379,0.5041668753683296,0.5041687272549408,0.495798074885719,0.49579625369609576
13,1.3551069561460276,1.4999979984957768,0.9856460594085144,0.5036130842040338,0.5036149340538179,0.49636058949146955,0.49635876623280273
14,1.438921926293747,1.4999983063653828,0.9845234368078604,0.5030590667206932,0.5030609145330327,0.4969220792755405,0.4969202539520472
15,1.5227611522501372,1.4999986143240833,0.9835876472373072,0.5025039550805556,0.5025058008518866,0.4974834235556104,0.497481596168132
16,1.6065802986217905,1.4999989222090284,0.9828391948792348,0.5019486303544476,0.5019504740843604,0.49804373118124917,0.49804190173402013
17,1.6904228657820732,1.4999992301799938,0.9822776987608208,0.501392222741204,0.5013940644260246,0.4986038796086338,0.49860204810269826
18,1.7742445181877606,1.499999538074129,0.9819034613931416,0.5008356153742548,0.5008374550137553,0.49916297965480994,0.499161146094293
19,1.8580887560998394,1.499999846051222,0.9817162922906308,0.5002779365084442,0.5002797740990322,0.4997219068941944,0.4997200712802162
20,1.9419222233815376,1.5000001539887513,0.9817163168006247,0.4997198512118947,0.4997216867525422,0.5002799939952243,0.5002781563311499
21,2.0257445023308565,1.500000461885194,0.9819034368831293,0.49916136647887543,0.49916319996858494,0.5008372354367798,0.5008353957260885
22,2.1095881136993038,1.5000007698600086,0.9822777722908208,0.49860182754600074,0.49860365898129244,0.5013942838260673,0.5013924420698824
23,2.1934087218968266,1.5000010777503336,0.9828391213492569,0.49804212260059133,0.498043951981199,0.5019502550034174,0.5019484112062221
24,2.2772498272312403,1.5000013857159464,0.983587769787334,0.4974813751273625,0.4974832024498594,0.5025060197483358,0.5025041739113276
25,2.3610670942248704,1.5000016935939908,0.984523314257892,0.49692047529349276,0.4969223005576868,0.5030606959518421,0.5030588480794204
26,2.4449040233353494,1.5000020015442588,0.9856462309785683,0.49635854471179125,0.4963603679143182,0.5036151524399668,0.5036133025332279
27,2.52871627927224,1.5000023094039039,0.9869559149328053,0.4957964755052901,0.49579829664598957,0.5041685091774021,0.5041666572407414
28,2.612547362717807,1.5000026173327092,0.9884530328310795,0.4952333874361273,0.49523520651147956,0.5047216330164055,0.504719779051033
29,2.6963529386436136,1.5000029251678146,0.9901367779924344,0.494670174558142,0.4946719915679184,0.5052736460190418,0.5052717900293572
30,2.7801765080312593,1.5000032330689976,0.9920080076261253,0.4941059548037685,0.49410776974439474,0.5058254130440485,0.505823555031292
31,2.863973736189209,1.500003540873405,0.9940657133831136,0.49354162419626607,0.49354343706757453,0.5063760582120242,0.5063741981804457
32,2.947788124619749,1.5000038487408207,0.9963109377189366,0.4929763305826846,0.49297814138113794,0.5069264135186899,0.5069245514696528
33,3.0315754193469493,1.5000041565086617,0.9987398034807311,0.4924270631782856,0.49242887196262664,0.507459991191041,0.5074581271864825
34,3.115389999991801,1.5000044643767505,1.0,0.4999990816978809,0.5000009183004326,0.5000009183004327,0.49999908169788093
35,3.1643070520642445,1.5000046440612944,0.9586798878977324,0.7046128223696958,0.7046154106120606,0.05932082069438337,0.059320602764583126
36,3.1725413890068124,1.5000046743130508,0.8754675497853607,0.7070296585818149,0.7070322557139435,0.01035500010978631,0.010354962021241584
37,3.174042169305041,1.500004679832156,0.7916664001061176,0.7071017199010408,0.7071043173052431,0.002306751029027305,0.002306742501076608
38,3.1744052478716465,1.5000046811730838,0.7078472786087483,0.7071050781098751,0.7071076755313684,0.0007562143068578478,0.0007562114616420579
39,3.1745522282086167,1.5000046817278996,0.6240274080295155,0.7071053170230343,0.7071079144483008,0.00048371697608619183,0.0004837150150779448
