id,p_x,p_y,p_z,o_x,o_y,o_z,o_w
0,-0.1,0.244,0.15,0.7071067811865475,0.0,0.0,0.7071067811865476
1,-0.10000000000000005,0.23148711845486397,0.14983419528227823,0.716406751279783,-2.4820323298202685e-15,-2.4872980976877126e-15,0.6976828554011825
2,-0.1000000000000001,0.21899176787063013,0.1494934346635133,0.7169534268132496,-5.121457902095912e-16,-4.611408666991476e-16,0.6971210682376043
3,-0.10000000000000016,0.20646632851688376,0.1491499511083355,0.7165113128102101,-2.9014491402817042e-15,-2.9223786568865165e-15,0.6975754716265399
4,-0.10000000000000021,0.19397055446959272,0.1488250913768386,0.7159611142610575,-6.768062418954423e-16,-6.438437671992082e-16,0.6981401599006212
5,-0.10000000000000026,0.18144413697409775,0.1485195219462774,0.7153924766115157,-1.861413695012121e-15,-1.8645688080529837e-15,0.6987228380464187
6,-0.10000000000000028,0.16894738029434564,0.14823496915536102,0.7148271313263178,3.6276861270067964e-16,4.075516976983241e-16,0.6993012028588164
7,-0.10000000000000024,0.15642003854907024,0.14797009144115383,0.7142558421199595,1.711375206847732e-15,1.781581954786669e-15,0.6998846990737171
8,-0.1000000000000002,0.14392242280053255,0.14772616868366595,0.7136892969604531,1.0383244822710687e-15,1.0956441315369604e-15,0.7004624097009735
9,-0.10000000000000019,0.13139428791132612,0.14750202670420456,0.7131169664040864,-9.018011371069757e-16,-8.830711618883385e-16,0.7010450714659032
10,-0.1000000000000002,0.11889594503943822,0.1472987457612846,0.7125494141880278,-1.7876451004783512e-16,-1.5048137693354687e-16,0.7016219297743612
11,-0.10000000000000016,0.10636714907288683,0.14711534706893478,0.7119760761364244,1.9163309207407467e-15,1.9730937249326045e-15,0.7022037218709258
12,-0.10000000000000013,0.09386821118624189,0.14695271444215982,0.7114075323968351,5.443900694185214e-19,3.1807058554474815e-17,0.7027797114665776
13,-0.10000000000000013,0.08133888628176872,0.14681006484811157,0.7108332004643972,-4.4391442797418576e-16,-4.2271767044074563e-16,0.7033606195384714
14,-0.10000000000000012,0.06883948554663365,0.14668808569898267,0.7102636785360337,9.21262000962903e-16,9.54490200885719e-16,0.7039357264356327
